filename,spearman_2011,spearman_2012,spearman_2013,spearman_2014,spearman_2015,spearman_2016,spearman_2017,spearman_2018,spearman_2019,spearman_2020,spearman_2021,spearman_2022,spearman_2023,spearman_2024,spearman_random
ARGR_ECOLI_Tsuboyama_2023_1AOY_with_scoresandembeddings_allyears.csv,0.35789723940198864,0.4505263033223003,0.24939117501156857,0.39990889044239514,0.41368624561164224,0.32511108023313046,0.3507523596812956,0.23092868946965958,0.42599629392177907,0.29290246556262056,0.39314831886556817,0.4708821505089002,0.4015205701750869,0.4509637532661402,-0.04645830311865879
B2L11_HUMAN_Dutta_2010_binding-Mcl-1_with_scoresandembeddings_allyears.csv,0.36133267383565076,0.1833708880624813,0.3569115967782317,0.0376536538003554,0.16529820897527497,0.16326353649525835,0.5028657616892912,0.40600778329877524,0.22922307509113896,0.33703140552390376,0.2443060313505658,0.30692411502128103,0.3231015462177471,0.09417993295106894,-0.011095437863716027
BBC1_YEAST_Tsuboyama_2023_1TG0_with_scoresandembeddings_allyears.csv,0.3658640307480125,0.3914875859887772,0.378548503437769,0.38837565921710565,0.4170300801916682,0.2653051358012662,0.3596695053777811,0.33007772790922957,0.3591202636654626,0.4545577140885649,0.31753266316175244,0.4220670913252059,0.30026750983120265,0.46959881881848725,0.027292360795565896
BCHB_CHLTE_Tsuboyama_2023_2KRU_with_scoresandembeddings_allyears.csv,0.11853451793641673,0.18975281710773798,0.14187748885312476,0.06799679935102937,0.0903106772912852,0.23382415027284337,0.14601433783425527,0.11753431297324035,0.19587661266685,0.03545579107628483,0.19118641533839842,0.10191323308069761,0.09168973068904923,0.22660240879826044,0.0020998843360780822
BLAT_ECOLX_Deng_2012_with_scoresandembeddings_allyears.csv,0.2586532027733087,0.25799962715694214,0.30391897023139214,0.26097987754903346,0.2240983883756781,0.3510124550049817,0.35170185101679435,0.3886852791009063,0.4091854825577605,0.46878187109915154,0.43583597205853436,0.4178509694811188,0.4574669637567332,0.46921586097640405,-0.010581932961939962
BLAT_ECOLX_Firnberg_2014_with_scoresandembeddings_allyears.csv,0.26675572556449484,0.2643840482539064,0.3269631105681451,0.31864194740064716,0.2747880483489178,0.4031064276870907,0.44264381054152985,0.502724769754102,0.5108401901711096,0.6143515246673233,0.5401171651855062,0.5941327106017873,0.6132287684729139,0.6502050805042839,-0.027811677299983215
BLAT_ECOLX_Jacquier_2013_with_scoresandembeddings_allyears.csv,0.30922070638216975,0.3184460050936311,0.31284839405649123,0.32300282074055303,0.29274683803034146,0.4053440202997558,0.48864782058019324,0.4695627877588218,0.4990641863893786,0.6240625674005079,0.561063634664934,0.5976544076090357,0.6172171764742951,0.6341906783513258,-0.009105519461679363
BLAT_ECOLX_Stiffler_2015_with_scoresandembeddings_allyears.csv,0.27630417698532583,0.2742897279203111,0.3343815295222067,0.3270709362784014,0.27462976733063543,0.4074211865224979,0.45255258206905924,0.5026210117621739,0.5170188745809043,0.6092430799337748,0.5407941370544714,0.5916621517900482,0.6182079154548092,0.6475897793978656,0.01981040845022164
BRCA1_HUMAN_Findlay_2018_with_scoresandembeddings_allyears.csv,-0.11413908244642886,-0.08083144805357394,-0.0870657333358496,-0.10006005941782613,-0.01644580247799378,-0.10509305265203463,-0.12831999362666852,-0.043173729579078786,-0.1198971353107564,0.04185067460229182,0.025519085424873397,0.031492321932209764,0.0031735132634467256,0.026374610008968017,0.018313805607872668
C6KNH7_9INFA_Lee_2018_with_scoresandembeddings_allyears.csv,0.2870435759081639,0.3020717268407313,0.31951208482679405,0.29698219982721163,0.25902056738456547,0.3205792514198345,0.3077356582478806,0.29991833663722534,0.3042789549584034,0.33863906307855307,0.32973352576449894,0.3506268659861731,0.3291989031961154,0.33160016875267767,0.006255492873468439
CALM1_HUMAN_Weile_2017_with_scoresandembeddings_allyears.csv,0.23102359690508706,0.257495843228238,0.25538266241741137,0.2640318616921481,0.2699185698750967,0.23339915481924575,0.23926891382180296,0.2415951761250945,0.2586182118187666,0.2411612698373365,0.251879723894741,0.2502448477380045,0.2446209244295426,0.23893540388927428,0.023117390203713853
CAPSD_AAV2S_Sinai_2021_with_scoresandembeddings_allyears.csv,0.47688460276395095,0.4624349682620478,0.530877084017636,0.482546831103807,0.3021407546104841,0.30661365856195033,0.28769640442542116,0.12195597262351417,0.12378351071026705,0.13814438582356578,0.14500327515281197,0.23111244826134267,0.15053339010760192,0.20604983175542047,-0.003911102174491911
CAR11_HUMAN_Meitlis_2020_gof_with_scoresandembeddings_allyears.csv,0.023082241238009584,0.015053220253411386,0.02643671179713201,0.07242282711468234,-0.03957116239395025,-0.01298653418752122,0.04611975819990477,-0.010619843723385878,-0.007276037282831775,0.043011940045178894,-0.08332270363588319,-0.024772508793276707,-0.055984901647782866,0.059535687681450254,0.002038297763330126
CAR11_HUMAN_Meitlis_2020_lof_with_scoresandembeddings_allyears.csv,0.06042103902340182,0.0033315638338375668,0.043736422922197586,0.07242897779378034,-0.02147240455024325,0.015417992500695098,0.09324780955851461,0.009318500545062528,-0.01098902143745979,0.09242042484819787,-0.05695208470969819,0.0014559958004839574,-0.01455497464367759,0.07985399114034192,-0.013851988232961247
CAS9_STRP1_Spencer_2017_positive_with_scoresandembeddings_allyears.csv,0.030666657323609646,0.08391478701202587,0.006428627470522759,0.04799898380047896,0.02797572853242507,0.06901759051358207,0.05759423817611451,0.05743533310709771,0.08232174856692924,0.009307496645607231,0.07949536701626107,0.007893899547915228,0.08318339136706009,0.07054853284223649,-0.013949900293857002
CASP3_HUMAN_Roychowdhury_2020_with_scoresandembeddings_allyears.csv,0.5865523431386946,0.5489922408006284,0.5685865303014968,0.5474391579660377,0.5757638647935823,0.5618446001356185,0.6036844429913769,0.5735479150358547,0.5751710404397367,0.5746223076886618,0.6017475820249516,0.5826463815529539,0.5603943245688713,0.593293601694761,-0.010166741365912384
CASP7_HUMAN_Roychowdhury_2020_with_scoresandembeddings_allyears.csv,0.5706622906865502,0.5685609441829457,0.5581783519712552,0.5448534008940958,0.5685349905381941,0.554361120599356,0.5506265693020117,0.5557772465346188,0.552334244106152,0.5637091086159121,0.5898806830643009,0.5684941940836428,0.5882779068623878,0.5454004232182325,0.004483247863152689
CATR_CHLRE_Tsuboyama_2023_2AMI_with_scoresandembeddings_allyears.csv,0.6180242569849368,0.6312746833964856,0.5943705195583887,0.6417660838517748,0.6314939191734353,0.6311607761751493,0.6185372721158794,0.6555013044305417,0.5264547504356502,0.6190083056045251,0.664134385426393,0.6339171809401519,0.6609400390480882,0.676874769341902,0.008268145111608083
CBPA2_HUMAN_Tsuboyama_2023_1O6X_with_scoresandembeddings_allyears.csv,0.5756363654160488,0.21373186263465416,0.23652935305159534,0.5165709737892905,0.45243995621282995,0.39860960655310074,0.36468563954554317,0.5519331979615589,0.3698681755958118,0.19043843310870845,0.4263523571814689,0.32641039112402426,0.4511523915196813,-0.30400709597106346,0.02366458595310689
CBS_HUMAN_Sun_2020_with_scoresandembeddings_allyears.csv,0.3272297244797462,0.3529796882771461,0.31374903246443314,0.3453018528501982,0.33748224173480207,0.3350106883286838,0.34693587611477933,0.3595249193843789,0.3332797081119472,0.3612824986142412,0.3663416047952303,0.3210259439787935,0.34691068265432945,0.33538154913229995,-0.013496134540553024
CBX4_HUMAN_Tsuboyama_2023_2K28_with_scoresandembeddings_allyears.csv,0.6536914549534688,0.5862474734297983,0.6590017360698318,0.668089642050823,0.6299832166409426,0.5952055995249641,0.6724077665606861,0.5645983768167234,0.6364891166579663,0.6623914156469136,0.6191421135671581,0.6398903382236131,0.5948382222675779,0.5724889545176435,-0.019138293805116696
CCDB_ECOLI_Adkar_2012_with_scoresandembeddings_allyears.csv,0.08986031831256054,0.09054457271595143,0.12743433153711015,0.3328914127128674,-0.04364069850138136,0.10459134529725543,0.16978287773493225,0.07607361997750754,0.07125174517686475,0.3988841574908042,0.14048655917679218,0.15307714833279687,0.2583823904015459,0.29889839827211606,-0.01579593712396235
CCDB_ECOLI_Tripathi_2016_with_scoresandembeddings_allyears.csv,0.15825747594113143,0.11369129355407095,0.2666489470610455,0.4398211085147089,-0.030898799402009833,0.12253603524193478,0.14727470170110324,0.12575292249723222,0.089463696909996,0.4856615258261211,0.2626741197911365,0.22266274432734032,0.3671644629155947,0.38371201431590607,-0.024461214203232075
